2025-02-10 11:50:44 - Logger initialized successfully.
2025-02-10 11:50:44 - Initializing CarRacing-v2 environment in render mode...
2025-02-10 11:50:44 - Environment initialized successfully.
2025-02-10 11:50:44 - Loading trained model from trained agents/ppo_CarRacing-v2_2025-02-09_16-01-58_reward_205.00.zip...
2025-02-10 11:50:45 - ✅ Model loaded successfully.
2025-02-10 11:50:45 - Starting simulation...
2025-02-10 11:50:45 - Action taken: [1. 0. 0.], Reward: 6.289776357827477, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [0.5341439 1.        0.       ], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.95274335  1.          0.        ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-1.  1.  0.], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-1.  1.  0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [0.90202206 1.         0.        ], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.7682526  1.         0.       ], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.563324  1.        0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [0.2897411 1.        0.       ], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.5118121  1.         0.       ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.11498636  0.8024663   0.        ], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [1. 1. 0.], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-1.  1.  0.], Reward: 3.094888178913749, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-1.        0.996438  0.      ], Reward: -0.09999999999999432, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-1.  1.  0.], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.20083785  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.48869097  0.7709078   0.        ], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [0.16341813 0.56338274 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [1.         0.         0.07453233], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [-0.29664654  1.          0.        ], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [1.         0.07870156 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:56 - Action taken: [0.41798276 1.         0.        ], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.54140604 1.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.91190416  1.          0.        ], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.4403258  1.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.5350906  0.28771    0.4618134], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.67402494  0.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.2963482 0.        0.       ], Reward: 3.0948881789137204, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.03398892  0.          0.03245556], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-1.          0.          0.22570571], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [1.         0.15004319 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-1.          0.49534196  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.4190256   0.4029266   0.49888676], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.9499372  0.9740177  0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.8554901  0.84657794 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.86749613 0.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-1.          0.23222806  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.5132056   0.19540389  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-1.  0.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [1. 1. 0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.4711749   0.          0.31414533], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [-0.2948143  1.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.24505493 0.24851352 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:57 - Action taken: [0.41173628 0.683919   0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.6123049 0.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.94327855  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.13045916 0.15475601 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [1.         0.12925076 0.63044834], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.67202204  0.4712825   0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.14579791  1.          0.3090444 ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.38198537  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.14832813 0.992492   0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.09869313 0.10486966 0.3528831 ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.255768 1.       0.      ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-1.          0.70187426  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.49346948  0.21533337  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.2473534  1.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.06028688  0.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [0.18166822 0.07173619 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.43896237  0.72178537  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-1.  0.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.0524742   0.16831675  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:58 - Action taken: [-0.7967878  0.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-1.  0.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.46279958  0.6347562   0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [1.        1.        0.3700057], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.6934409  0.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.18297702  0.84635234  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.22098233  1.          0.2947231 ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.43168578  0.7708189   0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [0.11020592 0.         0.23988178], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.8365641  0.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.6906274   0.28887925  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.90507376  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-1.  0.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [0.19667935 0.9239145  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.7994336  0.4595697  0.0443233], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.72520626  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.72135884  1.          0.57445556], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:50:59 - Action taken: [-0.4481296   0.44953385  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.01875005  0.60437     0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.28319383  0.97664595  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.33609137 0.69889206 0.08133519], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.2424055  1.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-1.         1.         0.1721514], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.23114689 0.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.4791983  0.5778948  0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.4254029 1.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.39272645  0.          0.55266654], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.95182043 0.21037957 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.5111886  0.7635928  0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.45214295  0.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [1.         0.51775974 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-1.          1.          0.42442945], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-1.          0.          0.06273699], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.97307885 1.         0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.8719912  0.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-0.92972517  1.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [-1.          1.          0.12883824], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [1.         1.         0.77370983], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.60866433 0.7892033  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:00 - Action taken: [0.28078318 0.7288124  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-0.9587943  0.9434998  0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-0.00592717  0.          0.7135032 ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [1.         1.         0.02086978], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.7024774 0.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [1.         0.11755419 0.31322357], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.31692815 0.         0.43025798], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.45380762 0.08756608 0.3749832 ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.5253452 0.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-1.         0.9671143  0.8612336], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-0.7394421  1.         0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-1.          0.89392257  0.63778126], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.4284255 1.        0.       ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.2444689  0.31074622 0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-0.09094729  0.16034728  0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [1. 0. 0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.84369516 1.         0.28492412], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-0.25706476  0.          0.        ], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [-1.  1.  0.], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.300492  0.5294603 0.1717205], Reward: -0.10000000000002274, Done: False, Truncated: False
2025-02-10 11:51:01 - Action taken: [0.64515173 0.         0.4760556 ], Reward: -0.10000000000002274, Done: False, Truncated: False
